n_document,type_document,date,famille,ligne,reference,designation,quantite,pu_achat,montant_ht,remise,marge
22-10-287,AVOIR,2022-10-04,Services,Article,REM,REMISE COMMERCIALE,-1.0,0.0,-268.5,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-286,FACTURE,2022-10-04,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-286,FACTURE,2022-10-04,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-286,FACTURE,2022-10-04,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-286,FACTURE,2022-10-04,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-286,FACTURE,2022-10-04,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-286,FACTURE,2022-10-04,Produits,Article,SUR,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE,1.0,30.0,70.0,0.0,57.14
22-10-286,FACTURE,2022-10-04,Services,Article,CR2M,CREUSEMENT 2M,1.0,0.0,380.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-10-286,FACTURE,2022-10-04,Produits,Article,PL,PLAQUE IDENTITE,1.0,0.0,50.0,0.0,100.0
22-10-286,FACTURE,2022-10-04,Services,Article,EX1,EXHUMATION 1 CORPS,1.0,0.0,195.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,SUR,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE,1.0,30.0,70.0,0.0,57.14
22-10-286,FACTURE,2022-10-04,Services,Article,CR1M5,CREUSEMENT 1M50,1.0,0.0,350.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-10-286,FACTURE,2022-10-04,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-285,FACTURE,2022-09-30,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-285,FACTURE,2022-09-30,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-285,FACTURE,2022-09-30,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-285,FACTURE,2022-09-30,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-285,FACTURE,2022-09-30,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-285,FACTURE,2022-09-30,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-285,FACTURE,2022-09-30,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-285,FACTURE,2022-09-30,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-285,FACTURE,2022-09-30,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-284,FACTURE,2022-09-27,Produits,Article,P5,PROMO 5 STELE P1 TARN SAINT SALVY  REF : GO709050,1.0,0.0,2250.0,0.0,100.0
22-09-284,FACTURE,2022-09-27,Produits,Article,PFSB,POSE ET FOURNITURE SEMELLE BETON,1.0,0.0,400.0,0.0,100.0
22-09-284,FACTURE,2022-09-27,Services,Article,FC,FAUSSE CASE,1.0,0.0,400.0,0.0,0.0
22-09-284,FACTURE,2022-09-27,Services,Article,HON,HONORAIRES,1.0,0.0,416.67,0.0,0.0
22-09-284,FACTURE,2022-09-27,Produits,Article,THR,TOILETTE RITUELLE (TAHARA) INCLUS LINCEUL,1.0,0.0,208.33,0.0,100.0
22-09-284,FACTURE,2022-09-27,Produits,Article,FRC,FRAIS DE CULTE,1.0,0.0,125.0,0.0,100.0
22-09-284,FACTURE,2022-09-27,Produits,Article,4P,PORTEURS ET MAITRE DE CEREMONIE + INHUMATION (3+1),1.0,0.0,541.67,0.0,100.0
22-09-284,FACTURE,2022-09-27,Produits,Article,TRAN,TRANSPORT LIEU DE DECES VERS CIMETIERE,1.0,0.0,227.27,0.0,100.0
22-09-284,FACTURE,2022-09-27,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + CIMETIERE,1.0,0.0,375.0,0.0,100.0
22-09-284,FACTURE,2022-09-27,Produits,Article,CBP,CERCUEIL EN BOIS DE PEUPLIER HERMETIQUE INCLUS POTEAU ET PLAQUES GRAVEES,1.0,0.0,666.67,0.0,100.0
22-09-284,FACTURE,2022-09-27,Services,Article,CR2M,CREUSEMENT 2M,1.0,0.0,541.67,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-283,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-283,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-283,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-283,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-283,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,115.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-283,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-283,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-283,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,2.0,85.0,170.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-282,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,1.0,85.0,85.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,2.0,0.0,220.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-282,FACTURE,2022-09-22,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-281,AVOIR,2022-09-16,Services,Article,REM,REMISE COMMERCIALE,1.0,0.0,-416.67,0.0,0.0
22-09-280,FACTURE,2022-09-13,Produits,Article,PORT,PORTEUR,3.0,93.0,279.0,0.0,0.0
22-09-280,FACTURE,2022-09-13,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,198.0,0.0,-8.59
22-09-280,FACTURE,2022-09-13,Produits,Article,A15,ACHAT CONCESSION 15 ANS,1.0,0.0,300.0,0.0,100.0
22-09-280,FACTURE,2022-09-13,Produits,Article,CERCB,CERCUEIL CHENE BASIQUE,1.0,0.0,700.0,0.0,100.0
22-09-280,FACTURE,2022-09-13,Produits,Article,PL,PLAQUE IDENTITE,1.0,0.0,50.0,0.0,100.0
22-09-280,FACTURE,2022-09-13,Produits,Article,PFSB,POSE ET FOURNITURE SEMELLE BETON,1.0,0.0,412.0,0.0,100.0
22-09-280,FACTURE,2022-09-13,Produits,Article,SUR,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE,1.0,30.0,70.0,0.0,57.14
22-09-280,FACTURE,2022-09-13,Services,Article,CR1M5,CREUSEMENT 1M50,1.0,0.0,341.0,0.0,0.0
22-09-279,FACTURE,2022-09-13,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-279,FACTURE,2022-09-13,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,215.0,0.0,0.0
22-09-279,FACTURE,2022-09-13,Services,Article,TH,TOILETTE HABILLAGE,1.0,0.0,80.0,0.0,0.0
22-09-279,FACTURE,2022-09-13,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-279,FACTURE,2022-09-13,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-279,FACTURE,2022-09-13,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,215.0,0.0,0.0
22-09-279,FACTURE,2022-09-13,Produits,Article,CCHF,CORBILLARD AVEC CHAUFFEUR (HORS FORFAIT),1.0,195.0,195.0,0.0,0.0
22-09-279,FACTURE,2022-09-13,Produits,Article,CCHF,CORBILLARD AVEC CHAUFFEUR (HORS FORFAIT),1.0,195.0,195.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Services,Article,REM,REMISE COMMERCIALE,1.0,0.0,-788.52,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,OFCM,OUVERTURE FERMETURE CAVEAU AVEC MONUMENT,1.0,0.0,380.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Services,Article,EX1,EXHUMATION 1 CORPS,1.0,0.0,195.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,SUR,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE,1.0,30.0,70.0,0.0,57.14
22-09-278,FACTURE,2022-09-09,Produits,Article,DC1M50,Demontage monument et repose creusement 1M50,1.0,0.0,650.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Produits,Article,ACH30,ACHAT CONCESSION 30 ANS,1.0,0.0,782.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PFSB,POSE ET FOURNITURE SEMELLE BETON,1.0,0.0,375.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Services,Article,FC,FAUSSE CASE,1.0,0.0,350.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,SUR2M,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE 2M,1.0,0.0,50.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Services,Article,CR2M,CREUSEMENT 2M,1.0,0.0,380.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,OFCM,OUVERTURE FERMETURE CAVEAU AVEC MONUMENT,1.0,0.0,380.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,2.0,85.0,170.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,SUR,FRAIS FORFAITAIRE DE ROUTE ET/OU D ENLEVEMENT DU SURPLUS DE TERRE,1.0,30.0,70.0,0.0,57.14
22-09-278,FACTURE,2022-09-09,Services,Article,CR2M,CREUSEMENT 2M,1.0,0.0,380.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,2.0,85.0,170.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PFSB,POSE ET FOURNITURE SEMELLE BETON,1.0,0.0,375.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Produits,Article,TAMP,FOURNITURE ET POSE TAMPONS,1.0,0.0,160.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Produits,Article,DAL97,FOURNITURE ET POSE D'UN JEU DE DALLES 97,1.0,0.0,110.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CAV3,CAVEAU 3 CASES,1.0,0.0,2080.0,0.0,100.0
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-278,FACTURE,2022-09-09,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-278,FACTURE,2022-09-09,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-277,AVOIR,2022-09-05,Produits,Article,AVH,AVOIR SUR HOUSSE MORTUAIRE,1.0,-50.0,-50.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Services,Article,TH,TOILETTE HABILLAGE,0.5,0.0,40.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Produits,Article,SC,SOINS DE CONSERVATION,1.0,0.0,155.0,0.0,100.0
22-09-276,FACTURE,2022-09-02,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Produits,Article,CCHF,CORBILLARD AVEC CHAUFFEUR (HORS FORFAIT),1.0,195.0,195.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Produits,Article,PHF,PORTEUR (HORS FORFAIT),1.0,100.0,100.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Services,Article,TH,TOILETTE HABILLAGE,1.0,0.0,80.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Produits,Article,MCHF,MAITRE DE CEREMONIE (HORS FORFAIT),1.0,115.0,115.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Produits,Article,PHF,PORTEUR (HORS FORFAIT),2.0,100.0,200.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Produits,Article,CCHF,CORBILLARD AVEC CHAUFFEUR (HORS FORFAIT),1.0,195.0,195.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Services,Article,DEM,DEMARCHES ET FORMALITES ADMINISTRATIVES,1.0,0.0,80.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Services,Article,MC,MAITRE DE CEREMONIE,1.0,0.0,110.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Produits,Article,PORT,PORTEUR,3.0,85.0,255.0,0.0,0.0
22-09-276,FACTURE,2022-09-02,Produits,Article,CORC,CORBILLARD + CHAUFFEUR,1.0,215.0,180.0,0.0,-19.44
22-09-275,FACTURE,2022-09-02,Produits,Article,SUPPDEP,SUPPLEMENT DEPLACEMENT,1.0,150.0,875.0,0.0,82.86
22-09-275,FACTURE,2022-09-02,Produits,Article,A15,ACHAT CONCESSION 15 ANS,1.0,0.0,218.0,0.0,100.0
22-09-275,FACTURE,2022-09-02,Services,Article,CR1M5,CREUSEMENT 1M50,1.0,0.0,375.0,0.0,0.0
22-09-275,FACTURE,2022-09-02,Produits,Article,TRK,TRANSPORT AU KILOMETRE,390.0,0.0,585.0,0.0,100.0
22-09-275,FACTURE,2022-09-02,Produits,Article,4P,PORTEURS ET MAITRE DE CEREMONIE + INHUMATION (3+1),1.0,0.0,291.67,0.0,100.0
22-09-275,FACTURE,2022-09-02,Produits,Article,CERCB,CERCUEIL CHENE BASIQUE,1.0,0.0,666.67,0.0,100.0
22-09-275,FACTURE,2022-09-02,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + CIMETIERE,1.0,0.0,166.67,0.0,100.0
22-09-275,FACTURE,2022-09-02,Services,Article,HON,HONORAIRES,1.0,0.0,422.08,0.0,0.0
22-08-274,FACTURE,2022-08-26,Produits,Article,P4,PROMO 4 TOMBALE ET STELE GRANIT TARN Réf : GO707933  AVEC PENTES SUR MESURE,1.0,0.0,2198.33,0.0,100.0
22-08-273,FACTURE,2022-08-23,Services,Article,REM,REMISE COMMERCIALE,1.0,0.0,-291.67,0.0,0.0
22-08-273,FACTURE,2022-08-23,Services,Article,TR,TOILETTE RITUELLE,1.0,0.0,200.0,0.0,0.0
22-08-273,FACTURE,2022-08-23,Produits,Article,GA,GESTION ADMINISTRATIVE : DEMARCHES MAIRIE + CIMETIERE,1.0,0.0,250.0,0.0,100.0
22-08-273,FACTURE,2022-08-23,Services,Article,HON,HONORAIRES,1.0,0.0,250.0,0.0,0.0
22-08-273,FACTURE,2022-08-23,Produits,Article,4P,PORTEURS ET MAITRE DE CEREMONIE + INHUMATION (3+1),1.0,0.0,291.67,0.0,100.0
22-08-273,FACTURE,2022-08-23,Produits,Article,TRAN,TRANSPORT LIEU DE DECES VERS CIMETIERE,1.0,0.0,272.73,0.0,100.0
22-08-273,FACTURE,2022-08-23,Produits,Article,CBC,CERCUEIL EN BOIS DE CHENE HERMETIQUE INCLUS PIQUET ET PLAQUE GRAVEE,1.0,0.0,833.33,0.0,100.0
22-08-273,FACTURE,2022-08-23,Services,Article,CR1M5,CREUSEMENT 1M50,1.0,0.0,208.33,0.0,0.0
22-08-273,FACTURE,2022-08-23,Produits,Article,PFSB,POSE ET FOURNITURE SEMELLE BETON,1.0,0.0,375.0,0.0,100.0
22-08-273,FACTURE,2022-08-23,Services,Article,ACH,ACHAT CONCESSION,1.0,0.0,150.0,0.0,0.0
22-08-272,FACTURE,2022-08-23,Services,Article,HON,HONORAIRES,1.0,0.0,416.67,0.0,0.0
22-08-272,FACTURE,2022-08-23,Produits,Article,TRC,TRANSFERT ROUTIER CIMETIERE - PARIS CDG,1.0,0.0,208.33,0.0,100.0
22-08-272,FACTURE,2022-08-23,Produits,Article,EXH,EXHUMATION DANS LE PLUS STRICT RESPECT DE LA HALACHA,1.0,0.0,241.67,0.0,100.0
22-08-272,FACTURE,2022-08-23,Produits,Article,CDT,CREUSEMENT ET/OU DEPOSE REPOSE TOMBALE,1.0,0.0,533.33,0.0,100.0
22-08-272,FACTURE,2022-08-23,Produits,Article,ALL,AUTORISATION D'EXHUMER  LAISSEZ PASSER PRÉFECTORAL LAISSEZ PASSER CONSULAIRE,1.0,0.0,500.0,0.0,100.0
22-08-272,FACTURE,2022-08-23,Produits,Article,TC,TAXES CONSULAIRES,1.0,0.0,14.0,0.0,100.0
